municipio_cod,municipio_fato,data_fato,mes,ano,natureza_delito,tentado_consumado,qtde_vitimas
313420,ITUIUTABA,2020-05-05,5,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-05-05,5,2020,CALUNIA,CONSUMADO,1
313420,ITUIUTABA,2020-05-06,5,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-05-07,5,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-05-08,5,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-05-10,5,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-05-10,5,2020,INVÁLIDO,CONSUMADO,1
313420,ITUIUTABA,2020-05-10,5,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-05-10,5,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-05-11,5,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-05-11,5,2020,IMPORTUNACAO SEXUAL,CONSUMADO,1
313420,ITUIUTABA,2020-05-11,5,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-05-12,5,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-05-13,5,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-05-13,5,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-05-14,5,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-05-17,5,2020,INJURIA,CONSUMADO,1
313420,ITUIUTABA,2020-05-18,5,2020,CALUNIA,CONSUMADO,1
313420,ITUIUTABA,2020-05-18,5,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-05-19,5,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-05-20,5,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-05-21,5,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-05-21,5,2020,DIFAMACAO,CONSUMADO,1
313420,ITUIUTABA,2020-05-22,5,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-05-22,5,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-05-23,5,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-05-26,5,2020,OUTRAS INFRACOES CONTRA O PATRIMONIO,CONSUMADO,1
313420,ITUIUTABA,2020-05-27,5,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-05-27,5,2020,OUTRAS ACOES DEFESA SOCIAL,CONSUMADO,1
313420,ITUIUTABA,2020-05-28,5,2020,ESTELIONATO,CONSUMADO,1
313420,ITUIUTABA,2020-05-30,5,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-05-30,5,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-05-31,5,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-05-31,5,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-06-01,6,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-06-02,6,2020,EXPOE A PERIGO/ PRIVA DE COMIDA/CUIDADO IDOSO,CONSUMADO,1
313420,ITUIUTABA,2020-06-02,6,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-06-03,6,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-06-04,6,2020,HOMICIDIO,TENTADO,1
313420,ITUIUTABA,2020-06-05,6,2020,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2020-06-07,6,2020,AMEACA,CONSUMADO,3
313420,ITUIUTABA,2020-06-07,6,2020,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2020-06-08,6,2020,FURTO,CONSUMADO,1
313420,ITUIUTABA,2020-06-09,6,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-06-12,6,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-06-15,6,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-06-16,6,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-06-17,6,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-06-20,6,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-06-20,6,2020,AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA,CONSUMADO,1
313420,ITUIUTABA,2020-06-20,6,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-06-21,6,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-06-21,6,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-06-22,6,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-06-23,6,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-06-24,6,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-06-26,6,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-06-26,6,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-06-27,6,2020,FURTO,CONSUMADO,1
313420,ITUIUTABA,2020-06-27,6,2020,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2020-06-28,6,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-06-28,6,2020,DANO,CONSUMADO,1
313420,ITUIUTABA,2020-06-28,6,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-06-28,6,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-06-29,6,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-06-29,6,2020,EXPOE A PERIGO/ PRIVA DE COMIDA/CUIDADO IDOSO,CONSUMADO,1
313420,ITUIUTABA,2020-06-30,6,2020,AMEACA,CONSUMADO,3
313420,ITUIUTABA,2020-06-30,6,2020,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2020-07-01,7,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-07-01,7,2020,OUTRAS ACOES DEFESA SOCIAL,CONSUMADO,1
313420,ITUIUTABA,2020-07-03,7,2020,PERTURBACAO DA TRANQUILIDADE,CONSUMADO,1
313420,ITUIUTABA,2020-07-06,7,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-07-06,7,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-07-07,7,2020,PERTURBACAO DA TRANQUILIDADE,CONSUMADO,1
313420,ITUIUTABA,2020-07-08,7,2020,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2020-07-09,7,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-07-10,7,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-07-11,7,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-07-12,7,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-07-13,7,2020,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2020-07-15,7,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-07-15,7,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-07-16,7,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-07-16,7,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-07-18,7,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-07-20,7,2020,AMEACA,CONSUMADO,3
313420,ITUIUTABA,2020-07-20,7,2020,PERTURBACAO DA TRANQUILIDADE,CONSUMADO,1
313420,ITUIUTABA,2020-07-21,7,2020,ABANDONO DE INCAPAZ,CONSUMADO,1
313420,ITUIUTABA,2020-07-21,7,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-07-24,7,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-07-26,7,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-07-26,7,2020,DANO,CONSUMADO,1
313420,ITUIUTABA,2020-07-26,7,2020,DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA,CONSUMADO,1
313420,ITUIUTABA,2020-07-26,7,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-07-28,7,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-07-29,7,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-07-30,7,2020,ABANDONO DE INCAPAZ,CONSUMADO,1
313420,ITUIUTABA,2020-07-30,7,2020,ESTELIONATO,CONSUMADO,1
313420,ITUIUTABA,2020-07-30,7,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-07-31,7,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-07-31,7,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,3
313420,ITUIUTABA,2020-08-01,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-01,8,2020,PERTURBACAO DA TRANQUILIDADE,CONSUMADO,1
313420,ITUIUTABA,2020-08-01,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-02,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-02,8,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-08-02,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-04,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-04,8,2020,ESTUPRO,CONSUMADO,1
313420,ITUIUTABA,2020-08-04,8,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-08-05,8,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-08-07,8,2020,ESTUPRO DE VULNERAVEL,CONSUMADO,2
313420,ITUIUTABA,2020-08-07,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-08-08,8,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-08-08,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-10,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-12,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-14,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-15,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-15,8,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-08-16,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-16,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-17,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-08-18,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-19,8,2020,DANO,CONSUMADO,1
313420,ITUIUTABA,2020-08-19,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-20,8,2020,LESAO CORPORAL,CONSUMADO,3
313420,ITUIUTABA,2020-08-21,8,2020,DIFAMACAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-22,8,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-08-23,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-24,8,2020,DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA,CONSUMADO,1
313420,ITUIUTABA,2020-08-24,8,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-08-25,8,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-08-25,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-26,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-26,8,2020,ESTUPRO DE VULNERAVEL,CONSUMADO,1
313420,ITUIUTABA,2020-08-26,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-27,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-27,8,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-08-28,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-29,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-30,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-08-30,8,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-08-31,8,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-01,9,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-09-02,9,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-09-03,9,2020,DESOBEDIENCIA,CONSUMADO,1
313420,ITUIUTABA,2020-09-04,9,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-09-06,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-06,9,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-09-08,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-09,9,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-09-09,9,2020,DANO,CONSUMADO,1
313420,ITUIUTABA,2020-09-10,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-11,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-12,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-13,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-14,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-14,9,2020,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2020-09-17,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-19,9,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-09-20,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-20,9,2020,IMPORTUNACAO SEXUAL,CONSUMADO,1
313420,ITUIUTABA,2020-09-21,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-22,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-23,9,2020,DIFAMACAO,CONSUMADO,1
313420,ITUIUTABA,2020-09-23,9,2020,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,CONSUMADO,1
313420,ITUIUTABA,2020-09-24,9,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-09-26,9,2020,APROPRIACAO INDEBITA DE COISA ALHEIA MOVEL,CONSUMADO,1
313420,ITUIUTABA,2020-09-26,9,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-09-27,9,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-09-28,9,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-09-30,9,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-09-30,9,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-10-03,10,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-10-03,10,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-10-04,10,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-10-05,10,2020,DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA,CONSUMADO,1
313420,ITUIUTABA,2020-10-05,10,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-10-06,10,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-10-07,10,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-10-07,10,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-10-08,10,2020,"DIVULGACAO CENA ESTUPRO E IMAGEM NUDEZ, SEXO OU PO",CONSUMADO,1
313420,ITUIUTABA,2020-10-09,10,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-10-09,10,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-10-11,10,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-10-12,10,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-10-12,10,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-10-14,10,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-10-15,10,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-10-15,10,2020,OUTRAS ACOES DEFESA SOCIAL,CONSUMADO,2
313420,ITUIUTABA,2020-10-16,10,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-10-16,10,2020,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2020-10-17,10,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-10-18,10,2020,DANO,CONSUMADO,1
313420,ITUIUTABA,2020-10-19,10,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-10-19,10,2020,CALUNIA,CONSUMADO,1
313420,ITUIUTABA,2020-10-20,10,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-10-20,10,2020,DIFAMACAO,CONSUMADO,1
313420,ITUIUTABA,2020-10-20,10,2020,PERTURBACAO DA TRANQUILIDADE,CONSUMADO,1
313420,ITUIUTABA,2020-10-20,10,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-10-22,10,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-10-22,10,2020,DIFAMACAO,CONSUMADO,2
313420,ITUIUTABA,2020-10-22,10,2020,OUTRAS ACOES DEFESA SOCIAL,CONSUMADO,1
313420,ITUIUTABA,2020-10-24,10,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-10-25,10,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-10-25,10,2020,DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA,CONSUMADO,1
313420,ITUIUTABA,2020-10-25,10,2020,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2020-10-25,10,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-10-26,10,2020,DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA,CONSUMADO,1
313420,ITUIUTABA,2020-10-26,10,2020,DIFAMACAO,CONSUMADO,1
313420,ITUIUTABA,2020-10-26,10,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-10-27,10,2020,ABANDONO DE INCAPAZ,CONSUMADO,3
313420,ITUIUTABA,2020-10-27,10,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-10-27,10,2020,CONSTRANGE/VEXAME MENOR DE IDADE SOB GUARDA,CONSUMADO,1
313420,ITUIUTABA,2020-10-28,10,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-10-28,10,2020,CALUNIA,CONSUMADO,2
313420,ITUIUTABA,2020-10-28,10,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-10-29,10,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-10-31,10,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-11-01,11,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-11-01,11,2020,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2020-11-01,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-11-02,11,2020,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2020-11-03,11,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-11-03,11,2020,"DIVULGACAO CENA ESTUPRO E IMAGEM NUDEZ, SEXO OU PO",CONSUMADO,1
313420,ITUIUTABA,2020-11-03,11,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-11-04,11,2020,DANO,CONSUMADO,1
313420,ITUIUTABA,2020-11-04,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-11-05,11,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-11-05,11,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-11-06,11,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-11-06,11,2020,PERTURBACAO DA TRANQUILIDADE,CONSUMADO,1
313420,ITUIUTABA,2020-11-08,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-11-09,11,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-11-09,11,2020,OUTRAS ACOES DEFESA SOCIAL,CONSUMADO,2
313420,ITUIUTABA,2020-11-10,11,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-11-11,11,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-11-11,11,2020,"DIVULGACAO CENA ESTUPRO E IMAGEM NUDEZ, SEXO OU PO",CONSUMADO,1
313420,ITUIUTABA,2020-11-12,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-11-13,11,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-11-13,11,2020,PERTURBACAO DA TRANQUILIDADE,CONSUMADO,1
313420,ITUIUTABA,2020-11-14,11,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-11-15,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-11-16,11,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-11-16,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-11-17,11,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-11-18,11,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-11-18,11,2020,VIOLACAO DE DOMICILIO,CONSUMADO,1
313420,ITUIUTABA,2020-11-19,11,2020,INJURIA,CONSUMADO,1
313420,ITUIUTABA,2020-11-19,11,2020,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2020-11-20,11,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-11-20,11,2020,DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA,CONSUMADO,1
313420,ITUIUTABA,2020-11-20,11,2020,OUTRAS ACOES DEFESA SOCIAL,CONSUMADO,1
313420,ITUIUTABA,2020-11-20,11,2020,PERTURBACAO DA TRANQUILIDADE,CONSUMADO,1
313420,ITUIUTABA,2020-11-20,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-11-21,11,2020,FURTO,CONSUMADO,1
313420,ITUIUTABA,2020-11-21,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-11-22,11,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-11-22,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-11-23,11,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-11-23,11,2020,MAUS TRATOS,CONSUMADO,1
313420,ITUIUTABA,2020-11-23,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-11-24,11,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-11-25,11,2020,ESTUPRO DE VULNERAVEL,CONSUMADO,1
313420,ITUIUTABA,2020-11-25,11,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-11-25,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-11-26,11,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-11-26,11,2020,DIFAMACAO,CONSUMADO,1
313420,ITUIUTABA,2020-11-26,11,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-11-26,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-11-28,11,2020,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2020-11-29,11,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-11-29,11,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-11-30,11,2020,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2020-12-01,12,2020,DANO,CONSUMADO,1
313420,ITUIUTABA,2020-12-02,12,2020,OUTRAS INFRACOES CONTRA O PATRIMONIO,CONSUMADO,1
313420,ITUIUTABA,2020-12-02,12,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,1
313420,ITUIUTABA,2020-12-05,12,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-12-05,12,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-12-06,12,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-12-06,12,2020,DIFAMACAO,CONSUMADO,1
313420,ITUIUTABA,2020-12-07,12,2020,AMEACA,CONSUMADO,1
313420,ITUIUTABA,2020-12-07,12,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-12-08,12,2020,AMEACA,CONSUMADO,3
313420,ITUIUTABA,2020-12-09,12,2020,OUTROS INFRACOES C/ A PESSOA,CONSUMADO,1
313420,ITUIUTABA,2020-12-12,12,2020,ESTUPRO DE VULNERAVEL,CONSUMADO,1
313420,ITUIUTABA,2020-12-12,12,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-12-12,12,2020,VIAS DE FATO / AGRESSAO,CONSUMADO,2
313420,ITUIUTABA,2020-12-13,12,2020,LESAO CORPORAL,CONSUMADO,1
313420,ITUIUTABA,2020-12-14,12,2020,AMEACA,CONSUMADO,2
313420,ITUIUTABA,2020-12-14,12,2020,LESAO CORPORAL,CONSUMADO,2
313420,ITUIUTABA,2020-12-15,12,2020,DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA,CONSUMADO,1
313420,ITUIUTABA,2020-12-15,12,2020,VEICULO LOCALIZADO / RECUPERADO,CONSUMADO,1
313420,ITUIUTABA,2020-12-16,12,2020,OUTRAS ACOES DEFESA SOCIAL,CONSUMADO,1
313420,ITUIUTABA,2020-12-17,12,2020,DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA,CONSUMADO,1
313420,ITUIUTABA,2020-12-20,12,2020,AMEACA,CONSUMADO,1
